feature,importance
RDRB_CLOSE,0.6622127790226161
FLOT_LOW,0.6614210941465523
MFGS_HIGH,0.6612248008868883
YKENP_OPEN,0.6599861054638492
NVTK_HIGH,0.6594111111567461
SAREP_LOW,0.6582545677192043
CHMK_HIGH,0.6582519896700546
KOGK_HIGH,0.6576482158451372
SBER_LOW,0.6570917264120015
TORS_VOLUME,0.6569093643073652
WTCMP_CLOSE,0.6548365571502548
APRI_CLOSE,0.6546204747589393
SLEN_HIGH,0.6545514075242232
GAZA_HIGH,0.6544088573760646
DZRDP_HIGH,0.6543083152007992
TORS_CLOSE,0.6538955240274213
KMEZ_CLOSE,0.6517173714385778
KAZTP_OPEN,0.6509150725616953
POSI_OPEN,0.6499235242785177
NVTK_CLOSE,0.6495333164822975
KRKN_HIGH,0.648348260456006
NNSBP_VOLUME,0.6432393932374434
KGKCP_CLOSE,0.6419791302717338
WTCM_OPEN,0.6416921906109353
TORSP_CLOSE,0.6401767068176826
CNRU_VOLUME,0.6398517862607247
TTLK_LOW,0.6385452257645859
TRMK_HIGH,0.6366944102201465
YKEN_VOLUME,0.6365504116770511
DELI_LOW,0.6352172750750755
KGKCP_OPEN,0.6339266211869866
CNTLP_LOW,0.6337900859230153
PMSB_OPEN,0.6334912354265653
STSBP_VOLUME,0.6312714392223555
OGKB_LOW,0.6303368795958705
SVCB_OPEN,0.6300675356121505
TTLK_HIGH,0.6275456912316356
MRKK_LOW,0.6250614504111114
SAREP_HIGH,0.624865683716561
IRAO_OPEN,0.6248227379575707
VGSBP_LOW,0.6244464168874093
CNTLP_HIGH,0.6228380320122648
IGSTP_OPEN,0.6227782540414493
TTLK_CLOSE,0.619833921204982
DATA_HIGH,0.6195477282156715
OKEY_LOW,0.6187640083095841
KLVZ_LOW,0.6173213807399264
NSVZ_LOW,0.6160518040545159
KRKN_OPEN,0.6158244962442988
AFLT_OPEN,0.612057113362846
SPBE_OPEN,0.6119962006835025
KRSB_OPEN,0.6119623840800065
MGNT_CLOSE,0.6113677942300527
MRKV_CLOSE,0.6112259303249311
EELT_LOW,0.6105592463817179
SNGSP_HIGH,0.6074383499158827
YRSBP_HIGH,0.6063473093253684
MTLR_CLOSE,0.6055000426712994
SNGS_LOW,0.6054060566520181
TORS_OPEN,0.6050918074264661
LENT_OPEN,0.6049741942041402
NVTK_LOW,0.6042276648932056
OMZZP_CLOSE,0.6032331193651991
USBN_HIGH,0.6032329463021784
SLEN_CLOSE,0.6027715045355163
VKCO_LOW,0.6009973957893023
NKSH_HIGH,0.6009306776640947
PRMB_OPEN,0.6006621156112572
TRMK_CLOSE,0.5990996765554727
YAKG_HIGH,0.5972842776701247
ZAYM_OPEN,0.5968075394233341
SMLT_CLOSE,0.5966908388766877
HNFG_LOW,0.5966464920961543
ALRS_CLOSE,0.5964976740488319
LEAS_CLOSE,0.5951341627219126
PIKK_OPEN,0.5946518316564152
MSRS_HIGH,0.5941037622715276
AKRN_OPEN,0.5923248849022221
MRKS_HIGH,0.5884455704112227
LEAS_LOW,0.5880814938261031
SAREP_OPEN,0.5878040899772786
OZPH_HIGH,0.5869682452985562
SVETP_VOLUME,0.5865299882382289
BANEP_HIGH,0.5860741562927715
MGKL_CLOSE,0.5860472457450862
ROLO_HIGH,0.584645206145268
VSMO_LOW,0.5829118785049379
KCHEP_CLOSE,0.5821485386732884
PRMD_LOW,0.5818561072633069
KGKCP_LOW,0.5803575299064574
KOGK_OPEN,0.5792108321601479
SBERP_LOW,0.5785425421784046
HIMCP_VOLUME,0.5769910826359542
FLOT_HIGH,0.5769278631832981
KLSB_LOW,0.5753589164278216
PRMB_VOLUME,0.5729384378684954
JNOSP_HIGH,0.571999600127313
TGKA_LOW,0.5702201861273227
VRSB_OPEN,0.5667838960039479
RASP_VOLUME,0.5657498012732253
BELU_LOW,0.5651500207936597
RTGZ_OPEN,0.5651482095267027
YKEN_OPEN,0.5643240898901993
MTLR_VOLUME,0.5643231428051735
IGST_OPEN,0.5640911121720372
RAGR_OPEN,0.5629771220035685
DIAS_VOLUME,0.5626199752568083
USD000UTSTOM_HIGH,0.5616155139348361
MGTSP_HIGH,0.5605406063376387
ROST_CLOSE,0.5600356989854584
KCHE_HIGH,0.5578929056408543
VJGZ_HIGH,0.5578502885111649
TGKA_HIGH,0.5557431102931188
TRMK_LOW,0.5552542289665047
RAGR_LOW,0.5519357348831414
WUSH_LOW,0.5503621957633283
RTKMP_CLOSE,0.5494645135593273
RAGR_HIGH,0.5465631120657967
GAZA_CLOSE,0.5461194901132499
MRKP_HIGH,0.5458743448145053
UPRO_HIGH,0.5441038919152305
MAGEP_HIGH,0.5435130024044228
RAGR_CLOSE,0.5430635864758045
MSRS_LOW,0.5413704353457747
DATA_OPEN,0.5412972369007977
MFGSP_HIGH,0.5403595303338383
BISVP_HIGH,0.5401770325491375
TATN_VOLUME,0.5397185538877001
CHMF_OPEN,0.5385153681959772
SBERP_HIGH,0.537212084021764
YKEN_HIGH,0.5363479716173368
CHKZ_CLOSE,0.5345363030325885
MRKP_LOW,0.5341269945454207
BANEP_CLOSE,0.533505481492054
RAGR_VOLUME,0.5330827393624687
T_VOLUME,0.5319277580390313
UTAR_LOW,0.5313672185029928
LEAS_HIGH,0.5307704020798981
APTK_CLOSE,0.5286125569544127
BSPB_HIGH,0.5282616017436982
APRI_OPEN,0.5282247792557724
SVAV_CLOSE,0.5269758361129445
DATA_LOW,0.5263767271597297
ZAYM_LOW,0.5245033908053466
RTSB_CLOSE,0.5242240235747562
POSI_HIGH,0.523653925898448
IMOEX_OPEN,0.5233315209244419
GECO_HIGH,0.523264563765392
MRKZ_HIGH,0.5232409880970942
MVID_LOW,0.5229377220426427
PHOR_OPEN,0.5204262887680455
QIWI_OPEN,0.5203167438023019
SNGSP_CLOSE,0.5182992523291358
MRKC_HIGH,0.5168500764333596
MRKU_OPEN,0.5158003188366692
LMBZ_LOW,0.515130251797013
DATA_CLOSE,0.5147230005978441
SVAV_LOW,0.5144617386007373
RZSB_HIGH,0.5144438326025083
KGKC_OPEN,0.512930450173451
CBOM_LOW,0.5121150282659621
YRSB_CLOSE,0.5089851669260012
MFGS_VOLUME,0.5076364252554432
VJGZP_OPEN,0.5060577326234555
TGKBP_VOLUME,0.505894320608164
HIMCP_CLOSE,0.5055008502355749
MGNT_HIGH,0.5022579450096846
WUSH_HIGH,0.5010661890780206
MSTT_CLOSE,0.500942459629853
RENI_LOW,0.5002824167467381
KUZB_HIGH,0.49979462774309685
TASBP_OPEN,0.49832434154768074
RENI_OPEN,0.49700561332643595
CNRU_HIGH,0.49700430747381447
SLEN_OPEN,0.4969899487711076
LSNGP_LOW,0.49655428767666826
NKSH_CLOSE,0.49610554696281
DZRDP_LOW,0.4953184803837569
MRSB_LOW,0.4950445947289778
FIXR_VOLUME,0.4938931026040226
HNFG_CLOSE,0.49357708600499334
CNTLP_CLOSE,0.49177849124513995
POSI_LOW,0.4895484819000195
IVAT_LOW,0.4885284968487226
KROT_CLOSE,0.487943611796618
HYDR_LOW,0.4878549294408671
LSNG_HIGH,0.48778656856222763
KGKC_LOW,0.4873441177919813
ASTR_HIGH,0.4862684465747737
MAGE_CLOSE,0.48551215254595875
STSB_VOLUME,0.4853466933623318
DZRD_LOW,0.483861211562232
MRKP_OPEN,0.48258464999548084
MISBP_CLOSE,0.48131814830045644
RTSBP_VOLUME,0.48108205984073127
IRKT_LOW,0.48039546940483085
OZPH_CLOSE,0.47924243200844646
OZON_OPEN,0.47912882005644963
MRKZ_CLOSE,0.4789341275117885
LKOH_CLOSE,0.4764686335749593
MRKV_HIGH,0.4758445335265156
ROST_OPEN,0.47548107675070955
MOEX_HIGH,0.47534651183594206
PLZL_VOLUME,0.47458597106531264
CNRU_OPEN,0.47367710435174953
MFGS_LOW,0.47233017312028847
RTSBP_HIGH,0.47067219530852916
VLHZ_OPEN,0.469419168197101
PIKK_LOW,0.4688637332805056
KLSB_OPEN,0.46840722475587104
SFIN_LOW,0.4680947044075336
MRKZ_LOW,0.4678286848525895
SVAV_OPEN,0.4651657335483279
RKKE_VOLUME,0.46508448771929084
LSNG_LOW,0.4648720394144516
KRKN_VOLUME,0.46457356101126907
APTK_HIGH,0.46346031860207176
BISVP_LOW,0.4624679075761975
KOGK_VOLUME,0.4616511388044098
KFBA_HIGH,0.45870572889191336
ETLN_OPEN,0.4557280349427211
SVETP_OPEN,0.4549806367867694
RUSI_LOW,0.45379569640293793
OGKB_OPEN,0.4520772006566929
SVETP_LOW,0.45165446872832044
LKOH_OPEN,0.4502809604526649
RDRB_LOW,0.4498504188294736
NVTK_OPEN,0.44950534486206967
UKUZ_LOW,0.4492555058110577
KMAZ_OPEN,0.44740392351435815
POSI_CLOSE,0.44738174076930565
NSVZ_HIGH,0.4458270011841534
RTKMP_OPEN,0.4457829811694882
MRKY_OPEN,0.44409953763692744
ZAYM_HIGH,0.44329761967036196
KMAZ_CLOSE,0.4426760774654583
OZPH_VOLUME,0.4404248953890712
GAZAP_CLOSE,0.43591665497432514
AKRN_CLOSE,0.43575888562008097
OZPH_LOW,0.4332302329929811
LMBZ_OPEN,0.4309971550050189
UNAC_OPEN,0.43081224266762314
SAGO_VOLUME,0.42991032041927907
IVAT_OPEN,0.4298327888702989
SMLT_LOW,0.4298025328589759
CNTL_HIGH,0.42894613163843287
ROST_HIGH,0.42746039968254257
ABRD_OPEN,0.4240495599666419
STSB_LOW,0.4202646389473408
CBOM_HIGH,0.4186563805114137
LVHK_OPEN,0.4169219106648369
NNSB_CLOSE,0.416706253626322
KLSB_CLOSE,0.4166293587601541
MISBP_LOW,0.4166120087987193
VSMO_OPEN,0.4163826723620671
CARM_OPEN,0.41616188368364676
APRI_LOW,0.4161192074550831
KFBA_VOLUME,0.4148119692414669
KMAZ_HIGH,0.4145685941171289
SVCB_LOW,0.4131857554636751
RASP_OPEN,0.4126242112019299
GECO_LOW,0.40996408660084804
X5_VOLUME,0.4091542217330096
AFLT_HIGH,0.4091149677327434
FLOT_CLOSE,0.4074382637758924
SAGOP_OPEN,0.4072699639624604
LKOH_HIGH,0.4070062434598323
NFAZ_LOW,0.4048031500332155
AVAN_LOW,0.40480235741079773
SGZH_CLOSE,0.40308267069883374
MTSS_HIGH,0.4022448868848079
NKHP_OPEN,0.40181409066558255
MDMG_CLOSE,0.40164656027252593
LKOH_LOW,0.4007647385396698
KAZT_CLOSE,0.4004833965954171
SVAV_HIGH,0.398373347724491
ROLO_OPEN,0.3979722821034579
TGKB_LOW,0.3974750550804041
RTKM_LOW,0.39629947886666095
SARE_OPEN,0.3955984666049616
SBERP_VOLUME,0.3939570030832793
FEES_LOW,0.39211906571481897
ALRS_VOLUME,0.39062000941302927
ASTR_CLOSE,0.3901676045445746
FEES_HIGH,0.3892504389180593
OZPH_OPEN,0.38910285563975716
NNSBP_LOW,0.3890168545069724
X5_HIGH,0.388043762808925
RZSB_LOW,0.3875109080242886
SFIN_CLOSE,0.3869636615404856
KCHE_LOW,0.3843814775956022
CARM_LOW,0.3836968065705158
KRKNP_VOLUME,0.38327703206069463
MGTSP_LOW,0.3830750521042708
UKUZ_CLOSE,0.38247050353094975
OZON_LOW,0.3810249655396845
CHMK_LOW,0.38072115125112255
WTCMP_HIGH,0.3792474136070548
JNOSP_OPEN,0.37843044425377065
BSPBP_OPEN,0.37838163196259605
CHKZ_LOW,0.37826218392279437
ROSN_OPEN,0.3776711924170959
SAGO_CLOSE,0.3773015401057902
GAZAP_LOW,0.3770833129258358
BANE_LOW,0.3758210013679772
SOFL_LOW,0.3738424411387908
NNSBP_CLOSE,0.3736539418585452
KRKNP_OPEN,0.3730493060710347
KLVZ_CLOSE,0.3727101148387839
NMTP_HIGH,0.3723946990864226
SNGS_OPEN,0.3722030132607559
QIWI_VOLUME,0.37181465460385366
MOEX_CLOSE,0.37094627901737304
OZON_CLOSE,0.36661616403400926
KFBA_LOW,0.36628905710377735
GTRK_HIGH,0.3657257452494493
LVHK_HIGH,0.3652080160027607
GEMC_CLOSE,0.3648837355448032
KROT_HIGH,0.3629715381671684
USBN_OPEN,0.3608343559134776
CARM_CLOSE,0.36067960657382575
LIFE_OPEN,0.3597453772689066
TASB_OPEN,0.35919689367369906
VEON-RX_HIGH,0.3563693758117452
VSYD_HIGH,0.3562070735128052
MAGEP_CLOSE,0.3551285025284468
MGKL_LOW,0.3542461044226801
VGSBP_OPEN,0.35275164519002516
FESH_LOW,0.3497763300899905
MRKS_OPEN,0.34838338897295323
MISB_CLOSE,0.3477647508187743
LMBZ_CLOSE,0.346305867855764
NLMK_OPEN,0.345136935378701
MSNG_OPEN,0.3446656058256639
ZILL_LOW,0.3444361243022182
WUSH_OPEN,0.344097537760453
KGKC_HIGH,0.34401914562115743
HYDR_CLOSE,0.3435461532485675
KFBA_OPEN,0.34300741012557173
OKEY_HIGH,0.34230684276408624
RZSB_OPEN,0.3395663681357153
MISB_LOW,0.33941130672355796
MRKU_HIGH,0.3380143479181386
APTK_LOW,0.33798810053145756
SNGS_HIGH,0.33725485243667935
CARM_HIGH,0.33715378943855917
STSBP_LOW,0.33558930566326844
ELMT_CLOSE,0.3354859286784513
CHMF_CLOSE,0.3351847917646087
RTKMP_LOW,0.3342967397839633
YAKG_CLOSE,0.33238685577957167
LIFE_LOW,0.33216683722070844
KMAZ_LOW,0.3321005506590029
UKUZ_VOLUME,0.3303414986031843
ETLN_HIGH,0.3302221811136841
FIXR_HIGH,0.329343888000236
DELI_CLOSE,0.3293361323809953
GEMC_LOW,0.32616794149509654
ALRS_LOW,0.32605297103572345
MTSS_CLOSE,0.32593782628452356
FIXR_OPEN,0.3257753917083028
MISB_HIGH,0.3240481770983021
VKCO_OPEN,0.3240420882799951
VKCO_HIGH,0.3239263545246373
ASSB_OPEN,0.32378287988048576
KGKC_CLOSE,0.32309004649304024
ENPG_LOW,0.32014610184519376
VGSB_CLOSE,0.32005822457247596
GTRK_LOW,0.3199429587484036
LIFE_HIGH,0.31817615986114994
TGKA_OPEN,0.3175476300149477
NNSB_VOLUME,0.31703403674525615
VSYDP_HIGH,0.31605239551513303
MBNK_HIGH,0.31028516813224954
HYDR_OPEN,0.30999579018213735
KROT_LOW,0.3093079008909256
CHKZ_OPEN,0.30898286239607947
LENT_CLOSE,0.30768202627166946
UKUZ_HIGH,0.30615568981900054
VRSB_CLOSE,0.30533366011157254
VEON-RX_CLOSE,0.3052712657391016
KCHE_OPEN,0.3051885494388878
OZON_HIGH,0.3048440686073835
SPBE_LOW,0.3022038816124444
MAGN_HIGH,0.3020530899726192
DIAS_OPEN,0.3016329478613246
LIFE_CLOSE,0.300512355617828
NMTP_LOW,0.3001238829461595
FESH_HIGH,0.2984572361284134
AVAN_HIGH,0.29843942904159065
ASSB_HIGH,0.29611074490012135
VRSBP_HIGH,0.29555554085278185
TORSP_LOW,0.2952381779551732
NKSH_LOW,0.2952034903532867
APTK_OPEN,0.294542238515104
ASSB_CLOSE,0.2939428049408768
MAGEP_LOW,0.29242508013925933
KRSB_CLOSE,0.2920172500928674
MDMG_HIGH,0.29106562259827057
TGKB_CLOSE,0.28909174135272403
PRMD_VOLUME,0.28895928374146335
KGKCP_VOLUME,0.2887099583925827
KCHEP_OPEN,0.28795206293800973
NLMK_CLOSE,0.28728083107110164
ASTR_OPEN,0.28699155065192017
MFGSP_LOW,0.28663352448974194
PAZA_CLOSE,0.2864836053140076
MAGN_OPEN,0.2861247028288123
BSPB_OPEN,0.28396059183314654
RNFT_CLOSE,0.28308254072176864
MTLRP_HIGH,0.2826098160188231
GEMC_OPEN,0.2816135251052898
SARE_CLOSE,0.280526067728498
DIAS_HIGH,0.279598419763746
HNFG_HIGH,0.278832713765748
BELU_OPEN,0.2783068352330394
TORS_LOW,0.2781874939172557
TRNFP_HIGH,0.276972347758867
VLHZ_LOW,0.2769448861602138
BLNG_CLOSE,0.2759525111630441
MGTSP_OPEN,0.27548517727035815
UPRO_OPEN,0.2754046762755527
MISBP_HIGH,0.2729668510250917
KFBA_CLOSE,0.27160920541822325
TASBP_VOLUME,0.2708480825908138
ASTR_LOW,0.27078918745959357
RTKM_CLOSE,0.26984727266847225
BELU_CLOSE,0.26968426120803374
MRKY_LOW,0.2678874323363124
X5_CLOSE,0.2677424068602104
YAKG_LOW,0.2676083762868984
TASB_HIGH,0.26645480308490227
X5_LOW,0.26474225128086454
VSEH_CLOSE,0.26400288197121163
ELMT_OPEN,0.26315326639597064
MISBP_OPEN,0.2621139609235525
OKEY_OPEN,0.261777974571706
STSBP_CLOSE,0.26043648437386585
CHMF_LOW,0.2603118184714279
BRZL_HIGH,0.25967028527521197
KUZB_CLOSE,0.2591782098251653
DELI_OPEN,0.2582374365476469
RGSS_HIGH,0.25763496012589593
IGSTP_LOW,0.2572660806907893
FIXR_CLOSE,0.2562882880881237
VGSBP_HIGH,0.2557434878845901
BRZL_VOLUME,0.2555809088661628
BLNG_LOW,0.2534024725476565
MRKC_OPEN,0.25316673005697565
BELU_HIGH,0.25316087801382176
DIAS_LOW,0.2527688585930378
TATNP_HIGH,0.25251156831723076
X5_OPEN,0.250948407156772
MTSS_LOW,0.2509209932090918
VRSBP_CLOSE,0.25083990313695126
GECO_OPEN,0.2503420253373767
HYDR_HIGH,0.2500022695002509
BANE_HIGH,0.24964805823833855
STSB_HIGH,0.24878775411754273
JNOSP_CLOSE,0.24735562338340036
BRZL_OPEN,0.2456887232277656
MVID_OPEN,0.24458454996571963
TORS_HIGH,0.2439516863412535
PHOR_HIGH,0.24371734149743743
SLEN_LOW,0.24342026514649073
SARE_LOW,0.24280178259158536
VRSB_HIGH,0.2418681247562774
QIWI_LOW,0.2417936856160873
ETLN_CLOSE,0.24122175009065075
KRSBP_LOW,0.23962432895053765
STSB_OPEN,0.2385657810808384
ENPG_HIGH,0.23813003704198735
MTSS_OPEN,0.23795318933146836
KAZT_OPEN,0.23745694537960102
AVAN_CLOSE,0.236247488160604
KCHE_VOLUME,0.23577462061396437
ETLN_LOW,0.234102698264124
SGZH_LOW,0.23339197073642767
SAGOP_CLOSE,0.2333475160502665
SNGSP_OPEN,0.23280174321458302
TATN_HIGH,0.23272192790333734
RUSI_HIGH,0.23253167221203264
TASBP_LOW,0.23112141282120233
MAGN_LOW,0.23054221545992934
TATNP_CLOSE,0.22959911373723105
KAZTP_LOW,0.22952026844807336
DVEC_OPEN,0.2285385119913996
CNRU_CLOSE,0.22779501540637873
AFLT_CLOSE,0.22661938741991458
NNSB_HIGH,0.22660941922782504
ZVEZ_HIGH,0.2260861293449016
YRSBP_LOW,0.22521159751917832
MBNK_CLOSE,0.22446710716096732
BRV5_HIGH,0.22426288284858428
MDMG_LOW,0.22311691184946927
TGKB_HIGH,0.22182370973318563
KRKNP_CLOSE,0.22156584099203003
BRZL_LOW,0.22109574964997683
CHMF_HIGH,0.22104778327389085
IGSTP_HIGH,0.22078291235082545
MBNK_OPEN,0.2201812542512445
HIMCP_HIGH,0.21970334483026602
UNAC_LOW,0.21856186064252
KZOSP_HIGH,0.21845332157183883
TASBP_HIGH,0.2184360746828046
KZOS_OPEN,0.2180476820573434
ALRS_OPEN,0.21786624973251642
LENT_LOW,0.21726260197771352
NFAZ_CLOSE,0.21590295770298992
NNSBP_HIGH,0.21581438038587633
MOEX_OPEN,0.2150279577861209
TRNFP_CLOSE,0.21476135375255948
RUSI_VOLUME,0.2144422460647406
TATNP_LOW,0.2136029331335795
PRMB_LOW,0.2096032399883343
EUR_RUB__TOM_HIGH,0.20908978425972072
MFGS_CLOSE,0.20847121023902282
IRAO_HIGH,0.20805376793707964
SMLT_HIGH,0.20768770764669342
MRKK_CLOSE,0.2076613965687003
MRKU_LOW,0.20744325049094692
SGZH_HIGH,0.20725682484470723
MTLRP_CLOSE,0.20637543703584862
MAGN_CLOSE,0.20508781181575442
ASSB_LOW,0.2023108024347161
STSBP_HIGH,0.20078786439365312
MTLRP_OPEN,0.20031656132171172
VGSB_LOW,0.19948489548522544
UNKL_HIGH,0.1989372227952428
FIXR_LOW,0.1987832583212298
SMLT_OPEN,0.19829332719550682
MISB_OPEN,0.1929351144643827
TATN_CLOSE,0.19135220755398077
VSEH_LOW,0.19116048004233485
TATN_LOW,0.1909332382901521
NKNC_LOW,0.19029460803243534
TTLK_OPEN,0.18980746751426722
IVAT_HIGH,0.1895618364257091
IGSTP_CLOSE,0.18928411521368196
RNFT_LOW,0.18852803878769986
UWGN_OPEN,0.18821702334873622
DIAS_CLOSE,0.18713228576417737
UNAC_CLOSE,0.1868601901700744
GTRK_CLOSE,0.18615876422156194
KAZT_HIGH,0.1856141744780396
SFIN_OPEN,0.18534159972525624
ENPG_CLOSE,0.18417702827645
DELI_HIGH,0.18382968959462595
MGTS_LOW,0.18268693278753015
MFGSP_CLOSE,0.18247904914425514
ELMT_LOW,0.18211392622639377
CNRU_LOW,0.18155299111162682
VGSB_OPEN,0.18081618175183514
KCHE_CLOSE,0.1804751345557067
CNTL_OPEN,0.17958018886589763
cbr_key_rate_history_html_KEY_RATE,0.17883756054550348
MTLRP_LOW,0.17839045274583373
MBNK_LOW,0.17800350051413374
AKRN_HIGH,0.1747233469615539
UWGN_HIGH,0.17416872409039405
RGSS_LOW,0.17371908439553338
QIWI_CLOSE,0.17134297520803388
VSYD_LOW,0.17074598893824108
IVAT_VOLUME,0.17060296600098404
RDRB_HIGH,0.16983173263736595
MRKK_HIGH,0.1686071956836064
WTCM_HIGH,0.16762138860135567
QIWI_HIGH,0.1667065080942718
VSEH_OPEN,0.1654743361538944
KRKN_CLOSE,0.16413589312036234
FEES_OPEN,0.164122742063082
CHMK_OPEN,0.16341495864467756
KUZB_LOW,0.16312854819373032
FESH_CLOSE,0.16277239752638353
SBER_CLOSE,0.16165798420489005
TASBP_CLOSE,0.16096866139865007
KRSBP_HIGH,0.15723599978113292
SBERP_CLOSE,0.15581309396540774
YRSBP_OPEN,0.15519561408639201
TASB_LOW,0.15284277580524305
KRKNP_HIGH,0.15265970461192405
ELMT_HIGH,0.15162604701467555
ALRS_HIGH,0.1511397013176529
RTKMP_HIGH,0.15063584639618033
TRNFP_LOW,0.1476749396586421
TGKN_OPEN,0.14487345796228293
OMZZP_HIGH,0.1436433859744443
IVAT_CLOSE,0.14326921501533774
SAREP_CLOSE,0.14311462637075512
GCHE_LOW,0.14302278558129214
TRNFP_OPEN,0.14011377274755024
YRSB_LOW,0.13907804304974852
VTBR_OPEN,0.1375341616124737
MRKY_CLOSE,0.13476028398808462
EUTR_OPEN,0.1345134460221158
USBN_CLOSE,0.13390881408939512
MRKV_LOW,0.1323513251182696
UWGN_LOW,0.13212189784354067
MOEX_LOW,0.13181600181638511
VSEH_HIGH,0.13139355707225345
IGST_HIGH,0.12711816414578045
TGKN_CLOSE,0.12692167551545894
NLMK_LOW,0.1262265824761695
YAKG_OPEN,0.12543766511327856
KAZT_LOW,0.1244258673514362
RTSI_OPEN,0.12316061226228214
KROT_OPEN,0.12295857612676553
UNAC_HIGH,0.12270070408747712
VRSB_LOW,0.12183940560539104
CHMK_CLOSE,0.1205818461667364
GCHE_OPEN,0.12048586525719229
NFAZ_OPEN,0.11797864955173461
NFAZ_HIGH,0.11674216812185549
KRSBP_CLOSE,0.11648122593641647
STSBP_OPEN,0.11512643365607121
KAZTP_HIGH,0.11461853864053644
VTBR_CLOSE,0.11366793671715097
VTBR_VOLUME,0.11325019108227263
RTSB_HIGH,0.11291768023981247
LSNGP_CLOSE,0.1095996214177562
KRSB_HIGH,0.10892360514746724
UWGN_CLOSE,0.10581803340600099
MRKU_CLOSE,0.10447548855994138
TGKN_LOW,0.09967802558475775
SVET_CLOSE,0.09553221960665108
LENT_HIGH,0.09372190980170476
VLHZ_HIGH,0.09212894600694595
RTKM_HIGH,0.0902458789918849
ZVEZ_OPEN,0.08732669117904966
KAZTP_CLOSE,0.08589909536276004
MGTS_HIGH,0.08502955071968181
YRSB_OPEN,0.08334406445551075
USBN_LOW,0.0821008369109389
SGZH_OPEN,0.07850094177888826
VLHZ_CLOSE,0.07821957760216888
KRKNP_LOW,0.07627103029157871
TGKN_HIGH,0.07461938996813615
BANE_CLOSE,0.07329278483938483
NLMK_HIGH,0.0701544402596189
ENPG_OPEN,0.06659434337896371
SFIN_HIGH,0.06522175893506953
VTBR_HIGH,0.06362329274530502
VTBR_LOW,0.061290255500436396
EUTR_LOW,0.05582366438477987
UNKL_CLOSE,0.054244288436651106
PHOR_LOW,0.05104398473502655
UPRO_LOW,0.05087079104143827
KCHEP_LOW,0.04122487180636924
BSPB_LOW,0.031029475431848436
RTSI_VOLUME,0.0
IMOEX_VOLUME,0.0
